,Season,Date,Odds,Winner,Loser,Outcome,Point Differential
7384,2010-11,2011-03-03,4.6,1610612754,1610612742,False,-8
7385,2010-11,2011-03-03,1.2127659574468086,1610612742,1610612754,True,8
7386,2010-11,2011-03-03,1.7142857142857144,1610612756,1610612749,True,14
7387,2010-11,2011-03-03,2.2,1610612749,1610612756,False,-14
7388,2010-11,2011-03-03,2.05,1610612748,1610612759,False,-30
7389,2010-11,2011-03-03,1.8,1610612759,1610612748,True,30
7390,2010-11,2011-03-03,9.75,1610612766,1610612747,False,-8
7391,2010-11,2011-03-03,1.0677966101694916,1610612747,1610612766,True,8
7392,2010-11,2011-03-04,2.1,1610612761,1610612751,False,-1
7393,2010-11,2011-03-04,1.7692307692307692,1610612751,1610612761,True,1
7394,2010-11,2011-03-04,2.5,1610612750,1610612764,False,-7
7395,2010-11,2011-03-04,1.5882352941176472,1610612764,1610612750,True,7
7396,2010-11,2011-03-04,3.5,1610612754,1610612745,False,-17
7397,2010-11,2011-03-04,1.3333333333333333,1610612745,1610612754,True,17
7398,2010-11,2011-03-04,4.0,1610612758,1610612762,False,-7
7399,2010-11,2011-03-04,1.2777777777777777,1610612762,1610612758,True,7
7400,2010-11,2011-03-04,6.0,1610612766,1610612757,False,-24
7401,2010-11,2011-03-04,1.1428571428571428,1610612757,1610612766,True,24
7402,2010-11,2011-03-04,2.1,1610612743,1610612746,False,-6
7403,2010-11,2011-03-04,1.7692307692307692,1610612746,1610612743,True,6
7404,2010-11,2011-03-05,3.1,1610612741,1610612748,True,1
7405,2010-11,2011-03-05,1.4,1610612748,1610612741,False,-1
7406,2010-11,2011-03-05,2.3,1610612747,1610612759,True,16
7407,2010-11,2011-03-05,1.6666666666666665,1610612759,1610612747,False,-16
7408,2010-11,2011-03-05,4.0,1610612744,1610612755,False,-8
7409,2010-11,2011-03-05,1.2777777777777777,1610612755,1610612744,True,8
7410,2010-11,2011-03-05,2.4,1610612752,1610612737,True,13
7411,2010-11,2011-03-05,1.625,1610612737,1610612752,False,-13
7412,2010-11,2011-03-05,3.2,1610612764,1610612765,False,-11
7413,2010-11,2011-03-05,1.3846153846153846,1610612765,1610612764,True,11
7414,2010-11,2011-03-05,1.5405405405405406,1610612740,1610612739,True,15
7415,2010-11,2011-03-05,2.65,1610612739,1610612740,False,-15
7416,2010-11,2011-03-05,3.05,1610612756,1610612760,False,-4
7417,2010-11,2011-03-05,1.4081632653061225,1610612760,1610612756,True,4
7418,2010-11,2011-03-05,3.4,1610612763,1610612742,True,1
7419,2010-11,2011-03-05,1.3571428571428572,1610612742,1610612763,False,-1
7420,2010-11,2011-03-05,1.2857142857142856,1610612738,1610612749,True,6
7421,2010-11,2011-03-05,3.9,1610612749,1610612738,False,-6
7422,2010-11,2011-03-06,1.8333333333333335,1610612746,1610612766,True,5
7423,2010-11,2011-03-06,2.0,1610612766,1610612746,False,-5
7424,2010-11,2011-03-06,2.1,1610612757,1610612753,True,4
7425,2010-11,2011-03-06,1.7692307692307692,1610612753,1610612757,False,-4
7426,2010-11,2011-03-06,3.2,1610612762,1610612752,False,-22
7427,2010-11,2011-03-06,1.3846153846153846,1610612752,1610612762,True,22
7428,2010-11,2011-03-06,6.0,1610612740,1610612741,False,-8
7429,2010-11,2011-03-06,1.1428571428571428,1610612741,1610612740,True,8
7430,2010-11,2011-03-06,1.3571428571428572,1610612742,1610612750,True,3
7431,2010-11,2011-03-06,3.4,1610612750,1610612742,False,-3
7432,2010-11,2011-03-06,2.25,1610612760,1610612763,False,-6
7433,2010-11,2011-03-06,1.6896551724137931,1610612763,1610612760,True,6
7434,2010-11,2011-03-06,1.5405405405405406,1610612745,1610612758,True,22
7435,2010-11,2011-03-06,2.65,1610612758,1610612745,False,-22
7436,2010-11,2011-03-07,1.8,1610612749,1610612764,True,19
7437,2010-11,2011-03-07,2.05,1610612764,1610612749,False,-19
7438,2010-11,2011-03-07,2.05,1610612755,1610612754,True,10
7439,2010-11,2011-03-07,1.8,1610612754,1610612755,False,-10
7440,2010-11,2011-03-07,1.5,1610612744,1610612739,True,10
7441,2010-11,2011-03-07,2.7,1610612739,1610612744,False,-10
7442,2010-11,2011-03-07,1.4761904761904763,1610612747,1610612737,True,14
7443,2010-11,2011-03-07,2.75,1610612737,1610612747,False,-14
7444,2010-11,2011-03-07,4.7,1610612757,1610612748,True,9
7445,2010-11,2011-03-07,1.2127659574468086,1610612748,1610612757,False,-9
7446,2010-11,2011-03-07,2.55,1610612745,1610612756,False,-3
7447,2010-11,2011-03-07,1.5555555555555556,1610612756,1610612745,True,3
7448,2010-11,2011-03-08,1.2298850574712643,1610612741,1610612766,True,17
7449,2010-11,2011-03-08,4.35,1610612766,1610612741,False,-17
7450,2010-11,2011-03-08,2.1,1610612762,1610612761,True,2
7451,2010-11,2011-03-08,1.7692307692307692,1610612761,1610612762,False,-2
7452,2010-11,2011-03-08,1.8,1610612744,1610612751,False,-4
7453,2010-11,2011-03-08,2.05,1610612751,1610612744,True,4
7454,2010-11,2011-03-08,1.9523809523809523,1610612760,1610612755,True,5
7455,2010-11,2011-03-08,1.8695652173913042,1610612755,1610612760,False,-5
7456,2010-11,2011-03-08,5.3,1610612746,1610612738,True,5
7457,2010-11,2011-03-08,1.1724137931034484,1610612738,1610612746,False,-5
7458,2010-11,2011-03-08,1.4,1610612742,1610612740,False,-1
7459,2010-11,2011-03-08,3.0,1610612740,1610612742,True,1
7460,2010-11,2011-03-08,5.35,1610612739,1610612749,False,-20
7461,2010-11,2011-03-08,1.170940170940171,1610612749,1610612739,True,20
7462,2010-11,2011-03-08,2.0,1610612754,1610612750,False,-26
7463,2010-11,2011-03-08,1.8333333333333335,1610612750,1610612754,True,26
7464,2010-11,2011-03-08,2.35,1610612752,1610612763,True,2
7465,2010-11,2011-03-08,1.625,1610612763,1610612752,False,-2
7466,2010-11,2011-03-08,8.0,1610612765,1610612759,False,-7
7467,2010-11,2011-03-08,1.1,1610612759,1610612765,True,7
7468,2010-11,2011-03-08,1.1481481481481481,1610612753,1610612758,True,4
7469,2010-11,2011-03-08,5.75,1610612758,1610612753,False,-4
7470,2010-11,2011-03-09,1.7692307692307692,1610612747,1610612748,False,-6
7471,2010-11,2011-03-09,2.1,1610612748,1610612747,True,6
7472,2010-11,2011-03-09,2.7,1610612752,1610612742,False,-18
7473,2010-11,2011-03-09,1.5,1610612742,1610612752,True,18
7474,2010-11,2011-03-09,2.5,1610612743,1610612756,True,19
7475,2010-11,2011-03-09,1.5882352941176472,1610612756,1610612743,False,-19
7476,2010-11,2011-03-10,1.5,1610612757,1610612766,False,-5
7477,2010-11,2011-03-10,2.7,1610612766,1610612757,True,5
7478,2010-11,2011-03-10,1.7142857142857144,1610612746,1610612751,False,-4
7479,2010-11,2011-03-10,2.2,1610612751,1610612746,True,4
7480,2010-11,2011-03-10,1.8333333333333335,1610612738,1610612755,False,-3
7481,2010-11,2011-03-10,2.0,1610612755,1610612738,True,3
7482,2010-11,2011-03-10,1.8333333333333335,1610612754,1610612761,False,-10
7483,2010-11,2011-03-10,2.0,1610612761,1610612754,True,10
7484,2010-11,2011-03-10,5.0,1610612765,1610612760,False,-10
7485,2010-11,2011-03-10,1.2,1610612760,1610612765,True,10
7486,2010-11,2011-03-10,3.8,1610612737,1610612741,False,-18
7487,2010-11,2011-03-10,1.2941176470588236,1610612741,1610612737,True,18
7488,2010-11,2011-03-10,2.1,1610612762,1610612750,False,-21
7489,2010-11,2011-03-10,1.7692307692307692,1610612750,1610612762,True,21
7490,2010-11,2011-03-10,7.5,1610612758,1610612759,False,-5
7491,2010-11,2011-03-10,1.1111111111111112,1610612759,1610612758,True,5
7492,2010-11,2011-03-10,1.4545454545454546,1610612753,1610612744,False,-3
7493,2010-11,2011-03-10,2.8,1610612744,1610612753,True,3
7494,2010-11,2011-03-11,4.05,1610612763,1610612748,False,-33
7495,2010-11,2011-03-11,1.273972602739726,1610612748,1610612763,True,33
7496,2010-11,2011-03-11,1.8333333333333335,1610612757,1610612737,False,-9
7497,2010-11,2011-03-11,2.0,1610612737,1610612757,True,9
7498,2010-11,2011-03-11,1.7142857142857144,1610612746,1610612764,True,21
7499,2010-11,2011-03-11,2.2,1610612764,1610612746,False,-21
7500,2010-11,2011-03-11,5.25,1610612758,1610612740,False,-12
7501,2010-11,2011-03-11,1.1818181818181819,1610612740,1610612758,True,12
7502,2010-11,2011-03-11,6.0,1610612762,1610612741,False,-18
7503,2010-11,2011-03-11,1.1428571428571428,1610612741,1610612762,True,18
7504,2010-11,2011-03-11,2.2,1610612755,1610612749,False,-28
7505,2010-11,2011-03-11,1.7142857142857144,1610612749,1610612755,True,28
7506,2010-11,2011-03-11,1.9523809523809523,1610612759,1610612745,True,8
7507,2010-11,2011-03-11,1.8695652173913042,1610612745,1610612759,False,-8
7508,2010-11,2011-03-11,1.8333333333333335,1610612747,1610612742,True,5
7509,2010-11,2011-03-11,2.0,1610612742,1610612747,False,-5
7510,2010-11,2011-03-11,5.25,1610612765,1610612743,False,-30
7511,2010-11,2011-03-11,1.1818181818181819,1610612743,1610612765,True,30
7512,2010-11,2011-03-12,2.15,1610612766,1610612761,True,5
7513,2010-11,2011-03-12,1.7407407407407407,1610612761,1610612766,False,-5
7514,2010-11,2011-03-12,1.1666666666666667,1610612760,1610612739,True,20
7515,2010-11,2011-03-12,5.5,1610612739,1610612760,False,-20
7516,2010-11,2011-03-12,1.3846153846153846,1610612753,1610612756,True,23
7517,2010-11,2011-03-12,3.2,1610612756,1610612753,False,-23
7518,2010-11,2011-03-12,5.25,1610612754,1610612752,True,13
7519,2010-11,2011-03-12,1.1818181818181819,1610612752,1610612754,False,-13
7520,2010-11,2011-03-12,4.5,1610612749,1610612738,False,-31
7521,2010-11,2011-03-12,1.2222222222222223,1610612738,1610612749,True,31
7522,2010-11,2011-03-12,3.5,1610612750,1610612744,False,-23
7523,2010-11,2011-03-12,1.3333333333333333,1610612744,1610612750,True,23
7524,2010-11,2011-03-13,1.4166666666666667,1610612738,1610612751,False,-9
7525,2010-11,2011-03-13,3.0,1610612751,1610612738,True,9
7526,2010-11,2011-03-13,1.2222222222222223,1610612760,1610612764,True,27
7527,2010-11,2011-03-13,4.5,1610612764,1610612760,False,-27
7528,2010-11,2011-03-13,2.8,1610612759,1610612748,False,-30
7529,2010-11,2011-03-13,1.4545454545454546,1610612748,1610612759,True,30
7530,2010-11,2011-03-13,2.2,1610612743,1610612740,True,11
7531,2010-11,2011-03-13,1.7142857142857144,1610612740,1610612743,False,-11
7532,2010-11,2011-03-13,3.0,1610612746,1610612763,False,-23
7533,2010-11,2011-03-13,1.4166666666666667,1610612763,1610612746,True,23
7534,2010-11,2011-03-13,4.6,1610612756,1610612745,False,-2
7535,2010-11,2011-03-13,1.2173913043478262,1610612745,1610612756,True,2
7536,2010-11,2011-03-13,1.625,1610612755,1610612762,False,-5
7537,2010-11,2011-03-13,2.4,1610612762,1610612755,True,5
7538,2010-11,2011-03-13,2.05,1610612744,1610612758,False,-10
7539,2010-11,2011-03-13,1.8620689655172413,1610612758,1610612744,True,10
7540,2010-11,2011-03-13,2.9,1610612753,1610612747,False,-13
7541,2010-11,2011-03-13,1.434782608695652,1610612747,1610612753,True,13
7542,2010-11,2011-03-14,2.8,1610612749,1610612737,False,-25
7543,2010-11,2011-03-14,1.4545454545454546,1610612737,1610612749,True,25
7544,2010-11,2011-03-14,1.4545454545454546,1610612752,1610612754,False,-2
7545,2010-11,2011-03-14,2.8,1610612754,1610612752,True,2
7546,2010-11,2011-03-14,18.0,1610612764,1610612741,False,-19
7547,2010-11,2011-03-14,1.0285714285714285,1610612741,1610612764,True,19
7548,2010-11,2011-03-14,1.7692307692307692,1610612742,1610612757,False,-3
7549,2010-11,2011-03-14,2.1,1610612757,1610612742,True,3
7550,2010-11,2011-03-15,2.1,1610612743,1610612737,True,15
7551,2010-11,2011-03-15,1.7692307692307692,1610612737,1610612743,False,-15
7552,2010-11,2011-03-15,2.65,1610612761,1610612765,False,-14
7553,2010-11,2011-03-15,1.5405405405405406,1610612765,1610612761,True,14
7554,2010-11,2011-03-15,6.0,1610612754,1610612738,False,-12
7555,2010-11,2011-03-15,1.1428571428571428,1610612738,1610612754,True,12
7556,2010-11,2011-03-15,1.3571428571428572,1610612753,1610612749,True,4
7557,2010-11,2011-03-15,3.4,1610612749,1610612753,False,-4
7558,2010-11,2011-03-15,2.75,1610612756,1610612740,False,-5
7559,2010-11,2011-03-15,1.4761904761904763,1610612740,1610612756,True,5
7560,2010-11,2011-03-15,3.15,1610612760,1610612748,True,11
7561,2010-11,2011-03-15,1.392156862745098,1610612748,1610612760,False,-11
7562,2010-11,2011-03-15,3.6,1610612766,1610612745,False,-16
7563,2010-11,2011-03-15,1.3125,1610612745,1610612766,True,16
7564,2010-11,2011-03-15,3.15,1610612750,1610612762,False,-15
7565,2010-11,2011-03-15,1.392156862745098,1610612762,1610612750,True,15
7566,2010-11,2011-03-15,5.25,1610612739,1610612758,True,4
7567,2010-11,2011-03-15,1.1818181818181819,1610612758,1610612739,False,-4
7568,2010-11,2011-03-15,1.606060606060606,1610612742,1610612744,True,6
7569,2010-11,2011-03-15,2.45,1610612744,1610612742,False,-6
7570,2010-11,2011-03-15,2.0,1610612755,1610612746,True,10
7571,2010-11,2011-03-15,1.8333333333333335,1610612746,1610612755,False,-10
7572,2010-11,2011-03-16,1.3389830508474576,1610612741,1610612751,True,11
7573,2010-11,2011-03-16,3.35,1610612751,1610612741,False,-11
7574,2010-11,2011-03-16,2.9,1610612763,1610612752,False,-21
7575,2010-11,2011-03-16,1.434782608695652,1610612752,1610612763,True,21
7576,2010-11,2011-03-16,13.0,1610612739,1610612757,False,-41
7577,2010-11,2011-03-16,1.0333333333333334,1610612757,1610612739,True,41
7578,2010-11,2011-03-17,4.3,1610612764,1610612761,False,-9
7579,2010-11,2011-03-17,1.2325581395348837,1610612761,1610612764,True,9
7580,2010-11,2011-03-17,1.5128205128205128,1610612741,1610612754,False,-7
7581,2010-11,2011-03-17,2.65,1610612754,1610612741,True,7
7582,2010-11,2011-03-17,3.05,1610612743,1610612753,False,-3
7583,2010-11,2011-03-17,1.392156862745098,1610612753,1610612743,True,3
7584,2010-11,2011-03-17,1.3773584905660377,1610612748,1610612737,True,21
7585,2010-11,2011-03-17,3.15,1610612737,1610612748,False,-21
7586,2010-11,2011-03-17,1.5128205128205128,1610612752,1610612765,False,-4
7587,2010-11,2011-03-17,2.65,1610612765,1610612752,True,4
7588,2010-11,2011-03-17,6.75,1610612766,1610612760,False,-17
7589,2010-11,2011-03-17,1.129032258064516,1610612760,1610612766,True,17
7590,2010-11,2011-03-17,3.0,1610612751,1610612749,False,-15
7591,2010-11,2011-03-17,1.4,1610612749,1610612751,True,15
7592,2010-11,2011-03-17,1.6666666666666665,1610612738,1610612745,False,-16
7593,2010-11,2011-03-17,2.3,1610612745,1610612738,True,16
7594,2010-11,2011-03-17,2.1,1610612759,1610612742,True,6
7595,2010-11,2011-03-17,1.7692307692307692,1610612742,1610612759,False,-6
7596,2010-11,2011-03-17,2.95,1610612744,1610612756,False,-11
7597,2010-11,2011-03-17,1.4166666666666667,1610612756,1610612744,True,11
7598,2010-11,2011-03-17,1.526315789473684,1610612755,1610612758,True,22
7599,2010-11,2011-03-17,2.6,1610612758,1610612755,False,-22
7600,2010-11,2011-03-17,12.5,1610612750,1610612747,False,-8
7601,2010-11,2011-03-17,1.0454545454545454,1610612747,1610612750,True,8
7602,2010-11,2011-03-18,9.5,1610612739,1610612746,False,-8
7603,2010-11,2011-03-18,1.0769230769230769,1610612746,1610612739,True,8
7604,2010-11,2011-03-18,4.25,1610612743,1610612748,False,-5
7605,2010-11,2011-03-18,1.25,1610612748,1610612743,True,5
7606,2010-11,2011-03-18,1.8333333333333335,1610612738,1610612740,True,4
7607,2010-11,2011-03-18,2.0,1610612740,1610612738,False,-4
7608,2010-11,2011-03-18,5.0,1610612754,1610612763,False,-21
7609,2010-11,2011-03-18,1.2,1610612763,1610612754,True,21
7610,2010-11,2011-03-18,8.0,1610612766,1610612759,False,-11
7611,2010-11,2011-03-18,1.1,1610612759,1610612766,True,11
7612,2010-11,2011-03-18,3.5,1610612755,1610612757,False,-9
7613,2010-11,2011-03-18,1.3333333333333333,1610612757,1610612755,True,9
7614,2010-11,2011-03-19,1.7142857142857144,1610612751,1610612764,False,-6
7615,2010-11,2011-03-19,2.2,1610612764,1610612751,True,6
7616,2010-11,2011-03-19,3.6,1610612765,1610612737,False,-8
7617,2010-11,2011-03-19,1.3125,1610612737,1610612765,True,8
7618,2010-11,2011-03-19,1.7692307692307692,1610612752,1610612749,False,-5
7619,2010-11,2011-03-19,2.1,1610612749,1610612752,True,5
7620,2010-11,2011-03-19,2.0,1610612756,1610612746,True,9
7621,2010-11,2011-03-19,1.8333333333333335,1610612746,1610612756,False,-9
7622,2010-11,2011-03-19,2.7,1610612758,1610612750,True,32
7623,2010-11,2011-03-19,1.5,1610612750,1610612758,False,-32
7624,2010-11,2011-03-19,4.25,1610612762,1610612745,False,-2
7625,2010-11,2011-03-19,1.25,1610612745,1610612762,True,2
7626,2010-11,2011-03-19,9.5,1610612761,1610612760,True,2
7627,2010-11,2011-03-19,1.0769230769230769,1610612760,1610612761,False,-2
7628,2010-11,2011-03-19,4.5,1610612744,1610612742,False,-28
7629,2010-11,2011-03-19,1.2222222222222223,1610612742,1610612744,True,28
7630,2010-11,2011-03-19,3.1,1610612757,1610612747,False,-4
7631,2010-11,2011-03-19,1.4,1610612747,1610612757,True,4
7632,2010-11,2011-03-20,1.6578947368421053,1610612754,1610612751,True,4
7633,2010-11,2011-03-20,2.38,1610612751,1610612754,False,-4
7634,2010-11,2011-03-20,1.0961538461538463,1610612753,1610612739,True,11
7635,2010-11,2011-03-20,8.6,1610612739,1610612753,False,-11
7636,2010-11,2011-03-20,1.819672131147541,1610612738,1610612752,True,10
7637,2010-11,2011-03-20,2.08,1610612752,1610612738,False,-10
7638,2010-11,2011-03-20,4.25,1610612762,1610612763,False,-18
7639,2010-11,2011-03-20,1.2702702702702702,1610612763,1610612762,True,18
7640,2010-11,2011-03-20,21.12,1610612758,1610612741,False,-40
7641,2010-11,2011-03-20,1.0308832612723904,1610612741,1610612758,True,40
7642,2010-11,2011-03-20,6.87,1610612744,1610612759,False,-15
7643,2010-11,2011-03-20,1.1310615989515072,1610612759,1610612744,True,15
7644,2010-11,2011-03-20,8.6,1610612761,1610612743,False,-33
7645,2010-11,2011-03-20,1.0961538461538463,1610612743,1610612761,True,33
7646,2010-11,2011-03-21,1.526315789473684,1610612741,1610612737,True,33
7647,2010-11,2011-03-21,2.65,1610612737,1610612741,False,-33
7648,2010-11,2011-03-21,16.0,1610612764,1610612757,False,-35
7649,2010-11,2011-03-21,1.0333333333333334,1610612757,1610612764,True,35
7650,2010-11,2011-03-21,3.55,1610612756,1610612747,False,-2
7651,2010-11,2011-03-21,1.3225806451612903,1610612747,1610612756,True,2
7652,2010-11,2011-03-22,1.7142857142857144,1610612751,1610612739,True,4
7653,2010-11,2011-03-22,2.2,1610612739,1610612751,False,-4
7654,2010-11,2011-03-22,3.35,1610612737,1610612755,False,-5
7655,2010-11,2011-03-22,1.3389830508474576,1610612755,1610612737,True,5
7656,2010-11,2011-03-22,2.05,1610612754,1610612766,True,23
7657,2010-11,2011-03-22,1.8,1610612766,1610612754,False,-23
7658,2010-11,2011-03-22,1.1941747572815533,1610612748,1610612765,True,6
7659,2010-11,2011-03-22,4.9,1610612765,1610612748,False,-6
7660,2010-11,2011-03-22,3.45,1610612763,1610612738,True,3
7661,2010-11,2011-03-22,1.3278688524590163,1610612738,1610612763,False,-3
7662,2010-11,2011-03-22,7.4,1610612762,1610612760,False,-12
7663,2010-11,2011-03-22,1.1123595505617978,1610612760,1610612762,True,12
7664,2010-11,2011-03-22,4.7,1610612758,1610612749,True,7
7665,2010-11,2011-03-22,1.2083333333333333,1610612749,1610612758,False,-7
7666,2010-11,2011-03-22,1.8333333333333335,1610612753,1610612752,True,12
7667,2010-11,2011-03-22,2.0,1610612752,1610612753,False,-12
7668,2010-11,2011-03-22,4.6,1610612744,1610612745,False,-19
7669,2010-11,2011-03-22,1.2127659574468086,1610612745,1610612744,True,19
7670,2010-11,2011-03-22,3.7,1610612761,1610612756,False,-8
7671,2010-11,2011-03-22,1.2941176470588236,1610612756,1610612761,True,8
7672,2010-11,2011-03-22,2.75,1610612759,1610612743,False,-3
7673,2010-11,2011-03-22,1.4761904761904763,1610612743,1610612759,True,3
7674,2010-11,2011-03-22,10.0,1610612764,1610612746,False,-8
7675,2010-11,2011-03-22,1.0666666666666667,1610612746,1610612764,True,8
7676,2010-11,2011-03-23,21.0,1610612750,1610612742,False,-8
7677,2010-11,2011-03-23,1.0333333333333334,1610612742,1610612750,True,8
7678,2010-11,2011-03-23,1.5,1610612740,1610612762,True,4
7679,2010-11,2011-03-23,2.7,1610612762,1610612740,False,-4
7680,2010-11,2011-03-24,10.5,1610612751,1610612753,False,-10
7681,2010-11,2011-03-24,1.0625,1610612753,1610612751,True,10
7682,2010-11,2011-03-24,3.45,1610612758,1610612754,True,17
7683,2010-11,2011-03-24,1.3278688524590163,1610612754,1610612758,False,-17
7684,2010-11,2011-03-24,3.45,1610612749,1610612752,True,6
7685,2010-11,2011-03-24,1.3278688524590163,1610612752,1610612749,False,-6
7686,2010-11,2011-03-24,4.25,1610612755,1610612748,False,-12
7687,2010-11,2011-03-24,1.2352941176470589,1610612748,1610612755,True,12
7688,2010-11,2011-03-24,1.4878048780487805,1610612765,1610612739,False,-6
7689,2010-11,2011-03-24,2.7,1610612739,1610612765,True,6
7690,2010-11,2011-03-24,11.0,1610612766,1610612738,True,2
7691,2010-11,2011-03-24,1.0588235294117647,1610612738,1610612766,False,-2
7692,2010-11,2011-03-24,18.0,1610612750,1610612760,False,-8
7693,2010-11,2011-03-24,1.02,1610612760,1610612750,True,8
7694,2010-11,2011-03-24,5.0,1610612763,1610612741,False,-3
7695,2010-11,2011-03-24,1.1904761904761905,1610612741,1610612763,True,3
7696,2010-11,2011-03-24,19.0,1610612764,1610612743,False,-20
7697,2010-11,2011-03-24,1.0166666666666666,1610612743,1610612764,True,20
7698,2010-11,2011-03-24,2.5,1610612759,1610612757,False,-2
7699,2010-11,2011-03-24,1.5555555555555556,1610612757,1610612759,True,2
7700,2010-11,2011-03-24,3.25,1610612740,1610612756,True,6
7701,2010-11,2011-03-24,1.3636363636363638,1610612756,1610612740,False,-6
7702,2010-11,2011-03-24,3.65,1610612761,1610612744,False,-38
7703,2010-11,2011-03-24,1.2985074626865671,1610612744,1610612761,True,38
7704,2010-11,2011-03-24,5.6,1610612746,1610612747,False,-8
7705,2010-11,2011-03-24,1.1515151515151516,1610612747,1610612746,True,8
7706,2010-11,2011-03-25,1.4761904761904763,1610612752,1610612766,False,-8
7707,2010-11,2011-03-25,2.75,1610612766,1610612752,True,8
7708,2010-11,2011-03-25,5.25,1610612751,1610612737,False,-11
7709,2010-11,2011-03-25,1.1818181818181819,1610612737,1610612751,True,11
7710,2010-11,2011-03-25,2.1,1610612754,1610612765,False,-12
7711,2010-11,2011-03-25,1.7692307692307692,1610612765,1610612754,True,12
7712,2010-11,2011-03-25,1.4,1610612741,1610612749,True,8
7713,2010-11,2011-03-25,3.1,1610612749,1610612741,False,-8
7714,2010-11,2011-03-25,1.3636363636363638,1610612742,1610612762,True,17
7715,2010-11,2011-03-25,3.35,1610612762,1610612742,False,-17
7716,2010-11,2011-03-25,7.0,1610612761,1610612746,False,-4
7717,2010-11,2011-03-25,1.125,1610612746,1610612761,True,4
7718,2010-11,2011-03-26,4.4,1610612758,1610612755,True,3
7719,2010-11,2011-03-26,1.2272727272727273,1610612755,1610612758,False,-3
7720,2010-11,2011-03-26,2.1,1610612759,1610612763,False,-7
7721,2010-11,2011-03-26,1.7692307692307692,1610612763,1610612759,True,7
7722,2010-11,2011-03-26,3.9,1610612745,1610612748,False,-6
7723,2010-11,2011-03-26,1.2857142857142856,1610612748,1610612745,True,6
7724,2010-11,2011-03-26,1.4761904761904763,1610612737,1610612739,True,16
7725,2010-11,2011-03-26,2.75,1610612739,1610612737,False,-16
7726,2010-11,2011-03-26,1.2083333333333333,1610612738,1610612750,True,3
7727,2010-11,2011-03-26,4.8,1610612750,1610612738,False,-3
7728,2010-11,2011-03-26,2.7,1610612757,1610612760,False,-9
7729,2010-11,2011-03-26,1.5,1610612760,1610612757,True,9
7730,2010-11,2011-03-26,7.5,1610612764,1610612744,False,-10
7731,2010-11,2011-03-26,1.1111111111111112,1610612744,1610612764,True,10
7732,2010-11,2011-03-26,5.25,1610612740,1610612747,False,-18
7733,2010-11,2011-03-26,1.1818181818181819,1610612747,1610612740,True,18
7734,2010-11,2011-03-26,1.6896551724137931,1610612742,1610612756,True,8
7735,2010-11,2011-03-26,2.25,1610612756,1610612742,False,-8
7736,2010-11,2011-03-27,1.9345794392523366,1610612749,1610612766,False,-1
7737,2010-11,2011-03-27,1.970873786407767,1610612766,1610612749,True,1
7738,2010-11,2011-03-27,1.7692307692307692,1610612738,1610612754,False,-7
7739,2010-11,2011-03-27,2.1,1610612754,1610612738,True,7
7740,2010-11,2011-03-27,1.7407407407407407,1610612753,1610612752,False,-7
7741,2010-11,2011-03-27,2.15,1610612752,1610612753,True,7
7742,2010-11,2011-03-27,6.5,1610612755,1610612741,True,12
7743,2010-11,2011-03-27,1.1333333333333333,1610612741,1610612755,False,-12
7744,2010-11,2011-03-27,1.7407407407407407,1610612757,1610612759,True,8
7745,2010-11,2011-03-27,2.15,1610612759,1610612757,False,-8
7746,2010-11,2011-03-27,7.0,1610612764,1610612762,True,5
7747,2010-11,2011-03-27,1.125,1610612762,1610612764,False,-5
7748,2010-11,2011-03-28,1.0512820512820513,1610612748,1610612739,False,-12
7749,2010-11,2011-03-28,14.0,1610612739,1610612748,True,12
7750,2010-11,2011-03-28,1.3125,1610612745,1610612751,True,25
7751,2010-11,2011-03-28,3.6,1610612751,1610612745,False,-25
7752,2010-11,2011-03-28,6.75,1610612744,1610612760,False,-1
7753,2010-11,2011-03-28,1.129032258064516,1610612760,1610612744,True,1
7754,2010-11,2011-03-28,1.7407407407407407,1610612756,1610612758,False,-3
7755,2010-11,2011-03-28,2.15,1610612758,1610612756,True,3
7756,2010-11,2011-03-29,2.35,1610612745,1610612755,False,-11
7757,2010-11,2011-03-29,1.6451612903225805,1610612755,1610612745,True,11
7758,2010-11,2011-03-29,5.1,1610612739,1610612766,False,-1
7759,2010-11,2011-03-29,1.1923076923076923,1610612766,1610612739,True,1
7760,2010-11,2011-03-29,1.526315789473684,1610612749,1610612761,True,6
7761,2010-11,2011-03-29,2.65,1610612761,1610612749,False,-6
7762,2010-11,2011-03-29,1.0769230769230769,1610612748,1610612764,True,16
7763,2010-11,2011-03-29,11.0,1610612764,1610612748,False,-16
7764,2010-11,2011-03-29,3.4,1610612765,1610612754,False,-10
7765,2010-11,2011-03-29,1.3571428571428572,1610612754,1610612765,True,10
7766,2010-11,2011-03-29,1.606060606060606,1610612753,1610612737,False,-3
7767,2010-11,2011-03-29,2.45,1610612737,1610612753,True,3
7768,2010-11,2011-03-29,4.3,1610612751,1610612752,False,-4
7769,2010-11,2011-03-29,1.2380952380952381,1610612752,1610612751,True,4
7770,2010-11,2011-03-29,1.1923076923076923,1610612741,1610612750,True,17
7771,2010-11,2011-03-29,5.1,1610612750,1610612741,False,-17
7772,2010-11,2011-03-29,5.75,1610612744,1610612763,False,-19
7773,2010-11,2011-03-29,1.1538461538461537,1610612763,1610612744,True,19
7774,2010-11,2011-03-29,1.7692307692307692,1610612757,1610612740,False,-4
7775,2010-11,2011-03-29,2.1,1610612740,1610612757,True,4
